approval_id,doc_type,doc_id,approver_id,approval_level,sequence,action,action_date,sla_hours,actual_hours,remarks
APR001742,PR,PR01100,EMP027,1,1,approve,2024-05-23 00:00:00,24,1.76,ok
APR001743,PR,PR01100,EMP020,2,2,approve,2024-05-24 00:00:00,48,28.05,ok
APR001744,PR,PR01100,EMP033,3,3,approve,2024-05-25 00:00:00,48,29.48,ok
APR001745,PR,PR01101,EMP026,1,1,approve,2024-12-03 00:00:00,24,11.82,ok
APR001746,PR,PR01101,EMP031,2,2,approve,2024-12-04 00:00:00,48,42.07,ok
APR001747,PR,PR01101,EMP004,3,3,approve,2024-12-07 00:00:00,48,77.4,SLA breach
APR001748,PR,PR01102,EMP034,1,1,approve,2024-08-03 00:00:00,24,4.67,ok
APR001749,PR,PR01102,EMP016,2,2,approve,2024-08-04 00:00:00,48,29.07,ok
APR001750,PR,PR01103,EMP017,1,1,approve,2024-04-18 00:00:00,24,41.96,SLA breach
APR001751,PR,PR01103,EMP018,2,2,approve,2024-04-18 00:00:00,48,18.54,SLA breach
APR001752,PR,PR01104,EMP002,1,1,approve,2025-12-19 00:00:00,24,95.57,SLA breach
APR001753,PR,PR01105,EMP007,1,1,approve,2025-12-04 00:00:00,24,11.3,ok
APR001754,PR,PR01106,EMP025,1,1,approve,2025-06-09 00:00:00,24,19.26,ok
APR001755,PR,PR01107,EMP011,1,1,approve,2025-11-18 00:00:00,24,4.17,ok
APR001756,PR,PR01107,EMP024,2,2,approve,2025-11-19 00:00:00,48,38.62,ok
APR001757,PR,PR01108,EMP014,1,1,approve,2025-06-19 00:00:00,24,12.46,ok
APR001758,PR,PR01109,EMP032,1,1,approve,2024-11-23 00:00:00,24,18.87,ok
APR001759,PR,PR01109,EMP009,2,2,approve,2024-11-24 00:00:00,48,32.6,ok
APR001760,PR,PR01110,EMP022,1,1,approve,2024-10-28 00:00:00,24,14.1,ok
APR001761,PR,PR01111,EMP035,1,1,approve,2025-04-27 00:00:00,24,6.89,ok
APR001762,PR,PR01111,EMP039,2,2,approve,2025-04-28 00:00:00,48,38.91,ok
APR001763,PR,PR01113,EMP011,1,1,approve,2024-06-25 00:00:00,24,52.76,SLA breach
APR001764,PR,PR01113,EMP011,2,2,approve,2024-06-25 00:00:00,48,7.99,SLA breach
APR001765,PR,PR01113,EMP013,3,3,approve,2024-06-26 00:00:00,48,37.04,SLA breach
APR001766,PR,PR01114,EMP024,1,1,approve,2024-06-21 00:00:00,24,6.18,ok
APR001767,PR,PR01115,EMP022,1,1,approve,2024-07-01 00:00:00,24,13.55,ok
APR001768,PR,PR01115,EMP018,2,2,approve,2024-07-01 00:00:00,48,2.36,ok
APR001769,PR,PR01116,EMP025,1,1,approve,2024-12-01 00:00:00,24,74.28,SLA breach
APR001770,PR,PR01116,EMP009,2,2,approve,2024-12-02 00:00:00,48,29.04,SLA breach
APR001771,PR,PR01116,EMP001,3,3,approve,2024-12-03 00:00:00,48,40.61,SLA breach
APR001772,PR,PR01117,EMP013,1,1,approve,2025-11-24 00:00:00,24,7.69,ok
APR001773,PR,PR01117,EMP028,2,2,approve,2025-11-24 00:00:00,48,7.58,ok
APR001774,PR,PR01117,EMP015,3,3,approve,2025-11-25 00:00:00,48,36.88,ok
APR001775,PR,PR01119,EMP006,1,1,approve,2025-09-10 00:00:00,24,10.48,ok
APR001776,PR,PR01119,EMP003,2,2,approve,2025-09-11 00:00:00,48,31.88,ok
APR001777,PR,PR01119,EMP019,3,3,approve,2025-09-15 00:00:00,48,107.32,SLA breach
APR001778,PR,PR01120,EMP014,1,1,approve,2025-08-24 00:00:00,24,15.11,ok
APR001779,PR,PR01121,EMP008,1,1,approve,2024-03-28 00:00:00,24,56.1,SLA breach
APR001780,PR,PR01121,EMP012,2,2,approve,2024-04-03 00:00:00,48,157.12,SLA breach
APR001781,PR,PR01123,EMP018,1,1,approve,2025-10-12 00:00:00,24,3.03,ok
APR001782,PR,PR01123,EMP039,2,2,approve,2025-10-12 00:00:00,48,2.09,ok
APR001783,PR,PR01123,EMP011,3,3,approve,2025-10-12 00:00:00,48,22.31,ok
APR001784,PR,PR01124,EMP005,1,1,approve,2025-12-11 00:00:00,24,1.77,ok
APR001785,PR,PR01124,EMP009,2,2,approve,2025-12-11 00:00:00,48,8.22,ok
APR001786,PR,PR01125,EMP002,1,1,approve,2024-03-22 00:00:00,24,14.24,ok
APR001787,PR,PR01126,EMP039,1,1,approve,2024-10-19 00:00:00,24,84.97,SLA breach
APR001788,PR,PR01126,EMP026,2,2,approve,2024-10-19 00:00:00,48,15.62,SLA breach
APR001789,PR,PR01126,EMP032,3,3,approve,2024-10-19 00:00:00,48,18.07,SLA breach
APR001790,PR,PR01127,EMP033,1,1,approve,2025-07-27 00:00:00,24,16.7,ok
APR001791,PR,PR01127,EMP020,2,2,approve,2025-08-03 00:00:00,48,179.79,SLA breach
APR001792,PR,PR01128,EMP036,1,1,approve,2024-01-20 00:00:00,24,68.3,SLA breach
APR001793,PR,PR01128,EMP038,2,2,approve,2024-01-21 00:00:00,48,39.28,SLA breach
APR001794,PR,PR01130,EMP023,1,1,approve,2025-11-07 00:00:00,24,17.62,ok
APR001795,PR,PR01130,EMP006,2,2,approve,2025-11-12 00:00:00,48,120.07,SLA breach
APR001796,PR,PR01131,EMP034,1,1,approve,2025-04-13 00:00:00,24,19.6,ok
APR001797,PR,PR01131,EMP033,2,2,approve,2025-04-13 00:00:00,48,17.17,ok
APR001798,PR,PR01132,EMP014,1,1,approve,2024-09-29 00:00:00,24,3.16,ok
APR001799,PR,PR01132,EMP037,2,2,approve,2024-09-29 00:00:00,48,8.58,ok
APR001800,PR,PR01133,EMP024,1,1,approve,2025-03-27 00:00:00,24,3.67,ok
APR001801,PR,PR01133,EMP009,2,2,approve,2025-03-27 00:00:00,48,16.21,ok
APR001802,PR,PR01134,EMP007,1,1,approve,2024-10-08 00:00:00,24,17.44,ok
APR001803,PR,PR01135,EMP009,1,1,approve,2025-08-28 00:00:00,24,11.84,ok
APR001804,PR,PR01135,EMP023,2,2,approve,2025-08-31 00:00:00,48,96.0,SLA breach
APR001805,PR,PR01135,EMP004,3,3,approve,2025-08-31 00:00:00,48,3.51,SLA breach
APR001806,PR,PR01136,EMP005,1,1,approve,2025-05-12 00:00:00,24,12.24,ok
APR001807,PR,PR01136,EMP029,2,2,approve,2025-05-12 00:00:00,48,7.83,ok
APR001808,PR,PR01137,EMP015,1,1,approve,2024-03-16 00:00:00,24,1.0,ok
APR001809,PR,PR01137,EMP008,2,2,approve,2024-03-17 00:00:00,48,43.09,ok
APR001810,PR,PR01138,EMP038,1,1,approve,2024-12-01 00:00:00,24,77.15,SLA breach
APR001811,PR,PR01138,EMP017,2,2,approve,2024-12-01 00:00:00,48,2.42,SLA breach
APR001812,PR,PR01139,EMP030,1,1,approve,2025-04-26 00:00:00,24,13.77,ok
APR001813,PR,PR01140,EMP027,1,1,approve,2025-12-14 00:00:00,24,2.75,ok
APR001814,PR,PR01140,EMP011,2,2,approve,2025-12-21 00:00:00,48,177.99,SLA breach
APR001815,PR,PR01141,EMP009,1,1,approve,2024-07-07 00:00:00,24,13.98,ok
APR001816,PR,PR01141,EMP036,2,2,approve,2024-07-07 00:00:00,48,18.08,ok
APR001817,PR,PR01142,EMP029,1,1,approve,2024-04-06 00:00:00,24,7.86,ok
APR001818,PR,PR01142,EMP001,2,2,approve,2024-04-12 00:00:00,48,144.44,SLA breach
APR001819,PR,PR01143,EMP038,1,1,approve,2024-11-22 00:00:00,24,2.42,ok
APR001820,PR,PR01143,EMP037,2,2,approve,2024-11-23 00:00:00,48,26.54,ok
APR001821,PR,PR01145,EMP017,1,1,approve,2024-05-08 00:00:00,24,6.49,ok
APR001822,PR,PR01146,EMP028,1,1,approve,2024-02-12 00:00:00,24,9.77,ok
APR001823,PR,PR01146,EMP025,2,2,approve,2024-02-13 00:00:00,48,32.73,ok
APR001824,PR,PR01146,EMP003,3,3,approve,2024-02-14 00:00:00,48,41.09,ok
APR001825,PR,PR01147,EMP005,1,1,approve,2024-04-11 00:00:00,24,58.76,SLA breach
APR001826,PR,PR01147,EMP037,2,2,approve,2024-04-11 00:00:00,48,18.57,SLA breach
APR001827,PR,PR01148,EMP028,1,1,approve,2025-11-27 00:00:00,24,8.08,ok
APR001828,PR,PR01150,EMP033,1,1,approve,2024-07-07 00:00:00,24,18.15,ok
APR001829,PR,PR01152,EMP007,1,1,approve,2025-07-05 00:00:00,24,40.31,SLA breach
APR001830,PR,PR01153,EMP017,1,1,approve,2024-09-05 00:00:00,24,44.74,SLA breach
APR001831,PR,PR01153,EMP008,2,2,approve,2024-09-12 00:00:00,48,168.76,SLA breach
APR001832,PR,PR01154,EMP016,1,1,approve,2024-03-25 00:00:00,24,10.57,ok
APR001833,PR,PR01154,EMP013,2,2,approve,2024-03-30 00:00:00,48,137.8,SLA breach
APR001834,PR,PR01155,EMP004,1,1,approve,2025-09-08 00:00:00,24,3.52,ok
APR001835,PR,PR01155,EMP006,2,2,approve,2025-09-08 00:00:00,48,16.73,ok
APR001836,PR,PR01156,EMP040,1,1,approve,2025-04-05 00:00:00,24,89.47,SLA breach
APR001837,PR,PR01157,EMP030,1,1,approve,2025-02-14 00:00:00,24,52.92,SLA breach
APR001838,PR,PR01157,EMP002,2,2,approve,2025-02-14 00:00:00,48,22.19,SLA breach
APR001839,PR,PR01157,EMP040,3,3,approve,2025-02-14 00:00:00,48,16.67,SLA breach
APR001840,PR,PR01158,EMP003,1,1,approve,2025-03-10 00:00:00,24,11.42,ok
APR001841,PR,PR01160,EMP008,1,1,approve,2025-12-21 00:00:00,24,47.84,SLA breach
APR001842,PR,PR01161,EMP017,1,1,approve,2025-04-14 00:00:00,24,65.24,SLA breach
APR001843,PR,PR01162,EMP007,1,1,approve,2024-06-04 00:00:00,24,5.99,ok
APR001844,PR,PR01162,EMP034,2,2,approve,2024-06-05 00:00:00,48,36.01,ok
APR001845,PR,PR01162,EMP021,3,3,approve,2024-06-10 00:00:00,48,121.85,SLA breach
APR001846,PR,PR01163,EMP025,1,1,approve,2024-12-05 00:00:00,24,12.42,ok
APR001847,PR,PR01163,EMP004,2,2,approve,2024-12-05 00:00:00,48,6.37,ok
APR001848,PR,PR01164,EMP029,1,1,approve,2024-06-01 00:00:00,24,13.83,ok
APR001849,PR,PR01164,EMP024,2,2,approve,2024-06-01 00:00:00,48,19.53,ok
APR001850,PR,PR01165,EMP003,1,1,approve,2025-07-31 00:00:00,24,9.32,ok
APR001851,PR,PR01165,EMP027,2,2,approve,2025-08-01 00:00:00,48,40.99,ok
APR001852,PR,PR01166,EMP032,1,1,approve,2024-02-16 00:00:00,24,16.12,ok
APR001853,PR,PR01166,EMP026,2,2,approve,2024-02-16 00:00:00,48,7.94,ok
APR001854,PR,PR01166,EMP026,3,3,approve,2024-02-21 00:00:00,48,130.34,SLA breach
APR001855,PR,PR01167,EMP036,1,1,approve,2024-08-19 00:00:00,24,13.55,ok
APR001856,PR,PR01168,EMP027,1,1,approve,2024-02-23 00:00:00,24,4.44,ok
APR001857,PR,PR01168,EMP022,2,2,approve,2024-02-24 00:00:00,48,38.08,ok
APR001858,PR,PR01169,EMP005,1,1,approve,2024-11-21 00:00:00,24,94.05,SLA breach
APR001859,PR,PR01169,EMP009,2,2,approve,2024-11-21 00:00:00,48,13.29,SLA breach
APR001860,PR,PR01170,EMP037,1,1,approve,2025-04-02 00:00:00,24,3.32,ok
APR001861,PR,PR01171,EMP032,1,1,approve,2024-07-15 00:00:00,24,17.97,ok
APR001862,PR,PR01171,EMP012,2,2,approve,2024-07-15 00:00:00,48,10.61,ok
APR001863,PR,PR01171,EMP033,3,3,approve,2024-07-16 00:00:00,48,29.92,ok
APR001864,PR,PR01172,EMP012,1,1,approve,2025-09-06 00:00:00,24,59.64,SLA breach
APR001865,PR,PR01174,EMP001,1,1,approve,2024-04-18 00:00:00,24,9.78,ok
APR001866,PR,PR01175,EMP027,1,1,approve,2025-12-15 00:00:00,24,16.19,ok
APR001867,PR,PR01175,EMP040,2,2,approve,2025-12-15 00:00:00,48,16.22,ok
APR001868,PR,PR01175,EMP005,3,3,approve,2025-12-16 00:00:00,48,32.74,ok
APR001869,PR,PR01176,EMP020,1,1,approve,2024-07-15 00:00:00,24,47.16,SLA breach
APR001870,PR,PR01177,EMP005,1,1,approve,2025-05-24 00:00:00,24,2.6,ok
APR001871,PR,PR01178,EMP007,1,1,approve,2025-03-13 00:00:00,24,9.6,ok
APR001872,PR,PR01178,EMP033,2,2,approve,2025-03-14 00:00:00,48,29.01,ok
APR001873,PR,PR01179,EMP024,1,1,approve,2024-05-02 00:00:00,24,19.84,ok
APR001874,PR,PR01180,EMP010,1,1,approve,2025-09-09 00:00:00,24,13.52,ok
APR001875,PR,PR01180,EMP008,2,2,approve,2025-09-09 00:00:00,48,15.54,ok
APR001876,PR,PR01180,EMP001,3,3,approve,2025-09-09 00:00:00,48,15.13,ok
APR001877,PR,PR01181,EMP028,1,1,approve,2024-10-15 00:00:00,24,73.06,SLA breach
APR001878,PR,PR01182,EMP022,1,1,approve,2024-12-02 00:00:00,24,8.06,ok
APR001879,PR,PR01182,EMP018,2,2,approve,2024-12-02 00:00:00,48,9.24,ok
APR001880,PR,PR01182,EMP028,3,3,approve,2024-12-03 00:00:00,48,35.05,ok
APR001881,PR,PR01183,EMP010,1,1,approve,2025-09-05 00:00:00,24,7.41,ok
APR001882,PR,PR01183,EMP032,2,2,approve,2025-09-06 00:00:00,48,41.18,ok
APR001883,PR,PR01184,EMP027,1,1,approve,2025-03-24 00:00:00,24,5.71,ok
APR001884,PR,PR01185,EMP025,1,1,approve,2025-09-12 00:00:00,24,6.84,ok
APR001885,PR,PR01185,EMP016,2,2,approve,2025-09-12 00:00:00,48,9.89,ok
APR001886,PR,PR01187,EMP013,1,1,approve,2024-08-06 00:00:00,24,19.22,ok
APR001887,PR,PR01187,EMP005,2,2,approve,2024-08-07 00:00:00,48,41.58,ok
APR001888,PR,PR01187,EMP034,3,3,approve,2024-08-07 00:00:00,48,16.88,ok
APR001889,PR,PR01188,EMP033,1,1,approve,2024-11-27 00:00:00,24,45.41,SLA breach
APR001890,PR,PR01188,EMP010,2,2,approve,2024-11-28 00:00:00,48,41.84,SLA breach
APR001891,PR,PR01189,EMP020,1,1,approve,2025-09-28 00:00:00,24,46.68,SLA breach
APR001892,PR,PR01189,EMP040,2,2,approve,2025-09-28 00:00:00,48,17.51,SLA breach
APR001893,PR,PR01190,EMP039,1,1,approve,2024-03-23 00:00:00,24,19.48,ok
APR001894,PR,PR01190,EMP037,2,2,approve,2024-03-23 00:00:00,48,23.35,ok
APR001895,PR,PR01191,EMP035,1,1,approve,2024-12-22 00:00:00,24,10.0,ok
APR001896,PR,PR01192,EMP012,1,1,approve,2024-06-12 00:00:00,24,16.67,ok
APR001897,PR,PR01192,EMP019,2,2,approve,2024-06-12 00:00:00,48,18.62,ok
APR001898,PR,PR01192,EMP028,3,3,approve,2024-06-12 00:00:00,48,15.93,ok
APR001899,PR,PR01193,EMP003,1,1,approve,2024-12-22 00:00:00,24,13.72,ok
APR001900,PR,PR01193,EMP020,2,2,approve,2024-12-23 00:00:00,48,24.02,ok
APR001901,PR,PR01194,EMP006,1,1,approve,2024-01-25 00:00:00,24,18.57,ok
APR001902,PR,PR01194,EMP039,2,2,approve,2024-01-25 00:00:00,48,5.12,ok
APR001903,PR,PR01195,EMP030,1,1,approve,2024-12-17 00:00:00,24,16.53,ok
APR001904,PR,PR01196,EMP033,1,1,approve,2024-01-18 00:00:00,24,17.76,ok
APR001905,PR,PR01196,EMP027,2,2,approve,2024-01-24 00:00:00,48,147.26,SLA breach
APR001906,PR,PR01197,EMP024,1,1,approve,2025-01-17 00:00:00,24,7.45,ok
APR001907,PR,PR01198,EMP017,1,1,approve,2025-06-20 00:00:00,24,5.23,ok
APR001908,PR,PR01198,EMP036,2,2,approve,2025-06-21 00:00:00,48,38.17,ok
APR001909,PR,PR01199,EMP030,1,1,approve,2025-07-04 00:00:00,24,1.26,ok
APR001910,PR,PR01200,EMP010,1,1,approve,2024-11-19 00:00:00,24,17.51,ok
