po_id,po_number,po_date,pr_id,vendor_id,item_id,quantity,unit_price,total_amount,discount,tax_amount,freight_cost,currency,exchange_rate,payment_terms,delivery_date_promised,delivery_date_actual,incoterms,contract_id,status,is_split_po,parent_po_id
PO00809,PO202500809,2025-01-08,PR00971,VEN023,ITM0002,4.00,28281.62,125726.40,1905.21,12234.34,2270.80,IDR,1.0,Net 90,2025-02-08,2025-03-07,EXW,CTR008,closed,false,
PO00810,PO202400810,2024-02-23,PR00973,VEN026,ITM0028,1000.00,395.67,428692.60,9460.45,42483.05,0.00,IDR,1.0,Net 90,2024-04-03,2024-03-11,EXW,CTR016,closed,false,
PO00811,PO202400811,2024-12-17,PR00974,VEN002,ITM0023,5000.00,32.93,177441.36,4770.22,17584.28,0.00,IDR,1.0,Net 45,2025-01-06,2025-01-24,DDP,CTR013,closed,false,
PO00812,PO202400812,2024-07-06,PR00977,VEN027,ITM0019,40.00,8082.71,351676.15,7676.93,34719.45,1325.32,IDR,1.0,Net 30,2024-08-11,2024-07-10,EXW,CTR025,closed,false,
PO00813,PO202500813,2025-06-13,PR00979,VEN026,ITM0032,2.00,12642.03,28055.00,23.07,2778.71,15.31,IDR,1.0,Net 30,2025-06-20,2025-06-14,EXW,CTR003,closed,false,
PO00814,PO202400814,2024-03-01,PR00980,VEN012,ITM0014,1.00,13563.83,14665.83,645.35,1421.03,326.31,IDR,1.0,Net 45,2024-03-08,2024-03-02,DDP,CTR011,open,false,
PO00815,PO202500815,2025-07-20,PR00982,VEN028,ITM0018,200.00,140.54,29761.42,1296.84,2949.33,0.00,IDR,1.0,Net 15,2025-08-03,2025-07-25,DDP,CTR004,partial,false,
PO00816,PO202500816,2025-04-22,PR00983,VEN009,ITM0021,2.00,19502.15,43910.38,213.80,4266.96,852.92,IDR,1.0,Net 90,2025-05-20,2025-05-20,DDP,,closed,false,
PO00817,PO202500817,2025-09-03,PR00984,VEN012,ITM0022,2500.00,55.39,151033.59,2399.25,14967.29,0.00,IDR,1.0,Net 30,2025-09-14,2025-09-04,DDP,CTR013,closed,false,
PO00818,PO202400818,2024-04-04,PR00985,VEN022,ITM0037,50.00,35101.34,1909372.50,57088.57,186777.64,24616.29,IDR,1.0,Net 90,2024-04-17,2024-04-09,FOB,CTR002,partial,false,
PO00819,PO202500819,2025-08-19,PR00986,VEN010,ITM0033,5000.00,717.53,3980184.16,1914.59,394432.66,0.00,IDR,1.0,Net 15,2025-10-02,2025-10-08,CIF,CTR003,closed,false,
PO00820,PO202500820,2025-12-04,PR00987,VEN019,ITM0023,2500.00,35.69,98861.41,171.71,9797.08,0.00,IDR,1.0,Net 30,2026-01-05,2025-12-14,DDP,CTR013,open,false,
PO00821,PO202500821,2025-03-24,PR00988,VEN014,ITM0005,20.00,1477.66,31476.48,1195.99,3119.29,0.00,IDR,1.0,COD,2025-04-09,2025-04-01,FOB,CTR008,partial,false,
PO00822,PO202500822,2025-04-15,PR00990,VEN027,ITM0021,100.00,16253.28,1732828.93,66755.10,171443.05,2812.72,IDR,1.0,Net 90,2025-04-22,2025-04-15,EXW,,closed,false,
PO00823,PO202500823,2025-01-01,PR00991,VEN029,ITM0014,10.00,14332.76,157598.40,2585.12,15481.67,1374.24,IDR,1.0,Net 60,2025-01-11,2025-01-06,FOB,,closed,false,
PO00824,PO202500824,2025-01-04,PR00993,VEN030,ITM0039,100.00,20413.05,2271393.73,15396.92,222849.87,22635.98,IDR,1.0,Net 45,2025-02-18,2025-01-07,FOB,CTR009,closed,false,
PO00825,PO202500825,2025-04-12,PR00995,VEN023,ITM0013,2000.00,605.89,1303562.21,37405.99,129181.84,0.00,IDR,1.0,COD,2025-05-19,2025-06-15,FOB,CTR011,cancelled,false,
PO00826,PO202400826,2024-06-10,PR00996,VEN005,ITM0018,1000.00,142.80,151887.80,5962.11,15051.94,0.00,IDR,1.0,Net 90,2024-07-11,2024-06-29,CIF,CTR004,partial,false,
PO00827,PO202500827,2025-06-11,PR00997,VEN027,ITM0004,100.00,9332.09,1049891.90,148.42,102636.69,14194.35,IDR,1.0,Net 15,2025-07-14,2025-07-06,CIF,CTR008,partial,false,
PO00828,PO202500828,2025-10-03,PR00999,VEN004,ITM0019,25.00,7360.70,198878.20,5069.50,19684.29,245.81,IDR,1.0,Net 60,2025-11-13,2025-10-19,DDP,CTR025,open,false,
PO00829,PO202400829,2024-08-15,PR01000,VEN016,ITM0034,5.00,11469.47,60799.83,2725.31,6008.43,169.34,IDR,1.0,Net 15,2024-09-19,2024-08-19,FOB,CTR014,closed,false,
PO00830,PO202400830,2024-05-23,PR01001,VEN006,ITM0035,5.00,201050.42,1065872.18,48781.08,105211.81,4189.32,IDR,1.0,COD,2024-06-30,2024-06-12,CIF,CTR002,closed,false,
PO00831,PO202400831,2024-07-01,PR01002,VEN015,ITM0004,10.00,8742.99,95170.29,2932.92,9294.67,1378.63,IDR,1.0,Net 45,2024-07-16,2024-07-13,EXW,,closed,false,
PO00832,PO202500832,2025-02-15,PR01003,VEN002,ITM0036,5.00,1445.66,7851.75,154.67,778.10,0.00,IDR,1.0,Net 60,2025-03-18,2025-02-17,EXW,CTR002,closed,false,
PO00833,PO202400833,2024-03-10,PR01004,VEN029,ITM0031,1000.00,317.20,335222.13,15198.44,33220.21,0.00,IDR,1.0,Net 45,2024-03-23,2024-03-16,DDP,CTR016,open,false,
PO00834,PO202400834,2024-11-13,PR01006,VEN025,ITM0020,100.00,25487.19,2719691.69,111788.93,268062.30,14699.42,IDR,1.0,COD,2024-12-24,2024-12-04,DDP,CTR025,closed,false,
PO00835,PO202400835,2024-02-20,PR01007,VEN013,ITM0007,2.00,1647.40,3594.14,56.84,356.18,0.00,IDR,1.0,Net 90,2024-03-31,2024-03-22,FOB,CTR015,open,false,
PO00836,PO202500836,2025-11-08,PR01008,VEN019,ITM0007,10.00,1904.21,20602.10,481.69,2041.65,0.00,IDR,1.0,COD,2025-12-15,2025-12-19,CIF,CTR001,partial,false,
PO00837,PO202400837,2024-09-27,PR01009,VEN029,ITM0023,200.00,34.52,7457.27,186.38,739.01,0.00,IDR,1.0,Net 15,2024-10-21,2024-10-16,FOB,,closed,false,
PO00838,PO202400838,2024-04-20,PR01010,VEN025,ITM0017,2500.00,93.83,255116.99,4746.34,25281.86,0.00,IDR,1.0,Net 60,2024-05-09,2024-04-30,DDP,CTR004,closed,false,
PO00839,PO202400839,2024-06-15,PR01011,VEN023,ITM0013,1000.00,644.33,702623.47,11337.09,69629.35,0.00,IDR,1.0,Net 60,2024-07-30,2024-08-12,DDP,,partial,false,
PO00840,PO202500840,2025-02-22,PR01013,VEN005,ITM0004,20.00,3999.98,89944.35,909.22,8699.95,2153.93,IDR,1.0,Net 30,2025-03-27,2025-02-22,DDP,CTR008,closed,false,
PO00841,PO202400841,2024-08-01,PR01014,VEN022,ITM0033,200.00,671.37,143208.96,5256.81,14191.88,0.00,IDR,1.0,Net 30,2024-09-14,2024-08-25,DDP,CTR003,closed,false,
PO00842,PO202500842,2025-01-04,PR01015,VEN002,ITM0029,200.00,93.06,19803.00,771.15,1962.46,0.00,IDR,1.0,Net 60,2025-02-06,2025-01-08,DDP,CTR016,partial,false,
PO00843,PO202500843,2025-01-15,PR01016,VEN015,ITM0020,250.00,24275.47,6860714.93,16542.34,665755.73,142634.38,IDR,1.0,Net 90,2025-02-02,2025-01-30,FOB,CTR025,partial,false,
PO00844,PO202500844,2025-12-31,PR01017,VEN005,ITM0027,500.00,208.36,112310.81,3001.39,11129.90,0.00,IDR,1.0,Net 60,2026-01-14,2026-01-10,DDP,CTR016,closed,false,
PO00845,PO202500845,2025-05-17,PR01018,VEN027,ITM0027,1000.00,164.95,179405.76,3326.01,17778.95,0.00,IDR,1.0,COD,2025-06-18,2025-06-13,EXW,CTR016,closed,false,
PO00846,PO202400846,2024-12-06,PR01019,VEN001,ITM0023,500.00,33.02,18056.90,242.51,1789.42,0.00,IDR,1.0,Net 90,2025-01-01,2025-01-24,FOB,CTR013,open,false,
PO00847,PO202500847,2025-04-25,PR01020,VEN026,ITM0006,50.00,7305.64,397988.11,9978.24,39083.40,3601.05,IDR,1.0,COD,2025-05-16,2025-04-29,FOB,CTR008,closed,false,
PO00848,PO202400848,2024-08-20,PR01024,VEN024,ITM0005,2.00,1493.91,3161.91,139.26,313.34,0.00,IDR,1.0,Net 45,2024-09-19,2024-09-07,DDP,,closed,false,
PO00849,PO202500849,2025-07-02,PR01025,VEN019,ITM0040,2.00,2864.93,6112.51,223.09,605.74,0.00,IDR,1.0,Net 15,2025-08-01,2025-07-05,EXW,CTR009,closed,false,
PO00850,PO202400850,2024-06-29,PR01026,VEN023,ITM0017,2500.00,73.26,200200.69,2791.42,19839.71,0.00,IDR,1.0,COD,2024-07-16,2024-07-08,CIF,,partial,false,
PO00851,PO202500851,2025-03-14,PR01027,VEN014,ITM0011,5.00,13716.39,76645.66,217.80,7520.06,761.45,IDR,1.0,Net 45,2025-04-18,2025-03-27,EXW,CTR011,open,false,
PO00852,PO202500852,2025-12-31,PR01029,VEN022,ITM0015,1000.00,6.36,6868.78,172.25,680.69,0.00,IDR,1.0,Net 15,2026-01-20,2026-02-16,EXW,CTR004,closed,false,
PO00853,PO202500853,2025-10-05,PR01030,VEN002,ITM0005,10.00,1326.50,14244.95,431.73,1411.66,0.00,IDR,1.0,Net 15,2025-10-12,2025-10-10,DDP,CTR008,closed,false,
PO00854,PO202400854,2024-04-10,PR01032,VEN015,ITM0001,1.00,12891.05,14261.43,314.53,1383.42,301.48,IDR,1.0,Net 45,2024-04-28,2024-04-25,CIF,CTR008,partial,false,
PO00855,PO202400855,2024-02-17,PR01033,VEN019,ITM0031,2000.00,340.26,729246.08,23537.45,72267.63,0.00,IDR,1.0,Net 60,2024-03-19,2024-02-20,CIF,,closed,false,
PO00856,PO202400856,2024-09-07,PR01034,VEN028,ITM0032,1.00,12249.59,13628.81,102.57,1336.17,145.61,IDR,1.0,COD,2024-10-20,2024-10-13,FOB,CTR003,closed,false,
PO00857,PO202400857,2024-07-29,PR01035,VEN021,ITM0037,2.00,51271.75,116045.92,36.92,11275.72,2263.61,IDR,1.0,Net 45,2024-08-27,2024-08-04,DDP,CTR002,closed,false,
PO00858,PO202400858,2024-05-12,PR01036,VEN001,ITM0009,1.00,31420.30,34068.14,1540.07,3286.83,901.08,IDR,1.0,Net 60,2024-06-18,2024-05-26,FOB,CTR001,closed,false,
PO00859,PO202400859,2024-12-13,PR01037,VEN021,ITM0016,50.00,65.68,3467.26,160.52,343.60,0.00,IDR,1.0,Net 30,2025-01-27,2025-01-20,FOB,,open,false,
PO00860,PO202400860,2024-02-21,PR01038,VEN029,ITM0007,2.00,1785.27,3947.37,14.34,391.18,0.00,IDR,1.0,Net 30,2024-03-13,2024-03-13,DDP,CTR001,closed,false,
PO00861,PO202500861,2025-01-07,PR01039,VEN001,ITM0023,1000.00,37.83,40012.13,1778.58,3965.17,0.00,IDR,1.0,Net 60,2025-02-03,2025-01-23,EXW,,open,false,
PO00862,PO202500862,2025-02-05,PR01040,VEN030,ITM0021,2.00,19509.85,43920.88,482.53,4239.09,1144.61,IDR,1.0,COD,2025-02-14,2025-02-13,FOB,CTR025,closed,false,
PO00863,PO202500863,2025-03-20,PR01041,VEN026,ITM0009,25.00,33776.07,921829.36,28730.77,89723.79,16434.70,IDR,1.0,Net 60,2025-04-11,2025-04-07,DDP,CTR001,closed,false,
PO00864,PO202400864,2024-10-01,PR01042,VEN011,ITM0010,10.00,23098.46,252153.55,3913.60,24977.81,104.73,IDR,1.0,Net 90,2024-11-08,2024-10-01,FOB,CTR001,closed,false,
PO00865,PO202500865,2025-08-28,PR01044,VEN029,ITM0008,500.00,370.85,203487.33,2100.66,20165.41,0.00,IDR,1.0,Net 15,2025-10-04,2025-09-13,FOB,CTR001,closed,false,
PO00866,PO202400866,2024-03-05,PR01045,VEN007,ITM0020,10.00,26892.96,291544.95,6330.48,28885.90,59.98,IDR,1.0,Net 15,2024-03-29,2024-03-12,EXW,CTR025,closed,false,
PO00867,PO202500867,2025-08-28,PR01046,VEN003,ITM0008,100.00,420.44,44482.10,1970.29,4408.14,0.00,IDR,1.0,Net 45,2025-09-08,2025-09-03,CIF,CTR001,closed,false,
PO00868,PO202500868,2025-06-04,PR01048,VEN025,ITM0003,10.00,2878.53,30730.99,1099.74,3045.41,0.00,IDR,1.0,Net 90,2025-06-23,2025-06-22,FOB,CTR008,closed,false,
PO00869,PO202400869,2024-08-27,PR01050,VEN021,ITM0031,1000.00,348.61,374352.07,11358.92,37097.95,0.00,IDR,1.0,Net 45,2024-10-05,2024-09-26,FOB,CTR016,closed,false,
PO00870,PO202400870,2024-09-11,PR01051,VEN016,ITM0027,500.00,149.65,81739.36,1184.84,8100.30,0.00,IDR,1.0,Net 90,2024-10-25,2024-09-20,CIF,CTR016,cancelled,false,
PO00871,PO202500871,2025-08-18,PR01053,VEN009,ITM0037,2.00,18099.62,39831.36,808.03,3893.03,547.11,IDR,1.0,Net 90,2025-09-05,2025-09-01,DDP,CTR002,cancelled,false,
PO00872,PO202500872,2025-12-31,PR01055,VEN019,ITM0036,25.00,1515.38,41586.22,419.44,4121.16,0.00,IDR,1.0,Net 90,2026-02-04,2026-01-31,CIF,CTR002,closed,false,
PO00873,PO202500873,2025-07-08,PR01056,VEN014,ITM0011,1.00,14220.46,15453.70,649.15,1492.84,389.56,IDR,1.0,Net 30,2025-07-15,2025-08-01,CIF,CTR011,closed,false,
PO00874,PO202500874,2025-03-23,PR01057,VEN001,ITM0036,2.00,1434.74,3110.12,67.57,308.21,0.00,IDR,1.0,Net 60,2025-05-06,2025-04-14,DDP,CTR002,closed,false,
PO00875,PO202400875,2024-01-12,PR01058,VEN022,ITM0032,10.00,21055.30,226614.83,8717.40,22201.92,2577.30,IDR,1.0,Net 15,2024-01-23,2024-01-15,DDP,CTR003,closed,false,
PO00876,PO202400876,2024-11-26,PR01059,VEN028,ITM0025,400.00,48.05,20661.25,605.05,2047.51,0.00,IDR,1.0,COD,2025-01-09,2025-01-02,FOB,CTR013,open,false,
PO00877,PO202400877,2024-05-03,PR01060,VEN028,ITM0016,1000.00,68.87,72926.35,3166.80,7226.94,0.00,IDR,1.0,Net 90,2024-05-21,2024-05-15,DDP,CTR004,partial,false,
PO00878,PO202400878,2024-04-21,PR01061,VEN010,ITM0004,25.00,7148.54,199440.37,2802.30,19350.22,4179.02,IDR,1.0,COD,2024-05-05,2024-05-08,EXW,CTR008,closed,false,
PO00879,PO202400879,2024-08-29,PR01062,VEN016,ITM0025,5000.00,32.55,172527.13,7316.76,17097.28,0.00,IDR,1.0,Net 60,2024-09-08,2024-09-02,DDP,CTR013,closed,false,
PO00880,PO202500880,2025-05-04,PR01064,VEN029,ITM0036,10.00,1322.94,14095.25,530.94,1396.83,0.00,IDR,1.0,Net 15,2025-05-22,2025-06-06,DDP,CTR002,closed,false,
PO00881,PO202500881,2025-02-17,PR01065,VEN025,ITM0015,100.00,7.16,793.16,1.08,78.60,0.00,IDR,1.0,Net 60,2025-03-10,2025-02-25,EXW,CTR004,partial,false,
PO00882,PO202500882,2025-07-07,PR01066,VEN023,ITM0005,4.00,970.81,4181.36,116.24,414.37,0.00,IDR,1.0,Net 30,2025-07-19,2025-07-10,EXW,CTR008,open,false,
PO00883,PO202400883,2024-10-31,PR01068,VEN015,ITM0021,5.00,15593.64,85145.85,2605.56,8289.89,1493.34,IDR,1.0,Net 60,2024-11-15,2024-11-13,EXW,CTR025,partial,false,
PO00884,PO202400884,2024-09-04,PR01070,VEN027,ITM0017,500.00,89.03,48734.93,608.07,4829.59,0.00,IDR,1.0,Net 30,2024-10-13,2024-09-24,CIF,,closed,false,
PO00885,PO202500885,2025-10-23,PR01071,VEN004,ITM0028,5000.00,513.91,2767204.80,76563.77,274227.50,0.00,IDR,1.0,Net 60,2025-11-16,2025-12-13,EXW,,closed,false,
PO00886,PO202500886,2025-01-28,PR01074,VEN018,ITM0029,1000.00,114.37,123355.71,3235.82,12224.44,0.00,IDR,1.0,Net 90,2025-02-15,2025-02-13,CIF,CTR016,closed,false,
PO00887,PO202500887,2025-08-22,PR01077,VEN010,ITM0030,2000.00,580.91,1284418.37,4688.33,127284.70,0.00,IDR,1.0,COD,2025-08-29,2025-08-24,DDP,,closed,false,
PO00888,PO202500888,2025-12-09,PR01078,VEN003,ITM0031,200.00,392.69,87154.56,20.29,8636.94,0.00,IDR,1.0,Net 15,2026-01-09,2025-12-23,FOB,,closed,false,
PO00889,PO202400889,2024-11-29,PR01079,VEN004,ITM0016,1000.00,49.01,52960.16,1294.66,5248.30,0.00,IDR,1.0,COD,2024-12-16,2024-12-02,DDP,CTR004,closed,false,
PO00890,PO202400890,2024-03-03,PR01080,VEN009,ITM0026,400.00,147.40,62247.97,2880.68,6168.72,0.00,IDR,1.0,Net 30,2024-04-16,2024-04-11,DDP,CTR013,closed,false,
PO00891,PO202400891,2024-10-25,PR01082,VEN023,ITM0013,250.00,663.11,179006.29,4509.81,17739.36,0.00,IDR,1.0,Net 30,2024-11-17,2024-11-14,DDP,CTR011,closed,false,
PO00892,PO202400892,2024-11-22,PR01083,VEN030,ITM0030,250.00,270.90,75126.54,42.31,7444.97,0.00,IDR,1.0,Net 30,2024-12-24,2024-12-19,EXW,CTR016,cancelled,false,
PO00893,PO202500893,2025-05-15,PR01085,VEN018,ITM0025,500.00,47.80,26508.66,20.28,2626.98,0.00,IDR,1.0,COD,2025-06-13,2025-05-16,FOB,CTR013,open,false,
PO00894,PO202400894,2024-08-23,PR01087,VEN025,ITM0033,1000.00,757.90,801655.55,35683.50,79443.34,0.00,IDR,1.0,Net 15,2024-10-02,2024-09-04,DDP,CTR003,closed,false,
PO00895,PO202500895,2025-06-12,PR01088,VEN004,ITM0017,5000.00,81.77,446995.81,6170.56,44296.88,0.00,IDR,1.0,Net 90,2025-06-20,2025-06-14,DDP,CTR004,closed,false,
PO00896,PO202500896,2025-05-03,PR01089,VEN004,ITM0015,500.00,6.35,3466.96,52.57,343.57,0.00,IDR,1.0,Net 30,2025-06-05,2025-05-07,FOB,CTR004,closed,false,
PO00897,PO202500897,2025-11-01,PR01090,VEN009,ITM0029,2500.00,114.24,307386.95,8662.56,30461.77,0.00,IDR,1.0,COD,2025-11-19,2025-11-05,EXW,CTR016,closed,false,
PO00898,PO202500898,2025-03-10,PR01091,VEN010,ITM0023,1000.00,28.98,30581.47,1424.50,3030.60,0.00,IDR,1.0,Net 15,2025-03-17,2025-03-12,DDP,CTR013,closed,false,
PO00899,PO202500899,2025-10-08,PR01092,VEN004,ITM0038,10.00,2360.75,25817.30,348.70,2558.47,0.00,IDR,1.0,Net 45,2025-11-20,2025-11-03,DDP,CTR019,closed,false,
PO00900,PO202400900,2024-02-08,PR01093,VEN001,ITM0035,10.00,179000.76,1944033.62,70345.21,189162.86,35208.39,IDR,1.0,Net 15,2024-02-24,2024-02-14,FOB,,closed,false,
PO00901,PO202500901,2025-12-12,PR01095,VEN022,ITM0010,10.00,19006.77,213516.85,840.54,20814.99,3474.68,IDR,1.0,Net 15,2026-01-02,2026-01-16,EXW,CTR005,closed,false,
PO00902,PO202400902,2024-11-24,PR01096,VEN016,ITM0036,10.00,851.36,9210.07,216.26,912.71,0.00,IDR,1.0,Net 15,2024-12-07,2024-12-07,FOB,CTR002,closed,false,
PO00903,PO202400903,2024-02-27,PR01098,VEN012,ITM0002,2.00,91252.43,199360.75,4993.70,19526.23,2323.36,IDR,1.0,COD,2024-03-05,2024-03-03,CIF,CTR008,closed,false,
PO00904,PO202400904,2024-06-12,PR01100,VEN016,ITM0035,2.00,145529.42,325574.33,3844.26,31593.60,6766.14,IDR,1.0,Net 30,2024-06-28,2024-06-12,DDP,CTR002,partial,false,
PO00905,PO202400905,2024-12-18,PR01101,VEN024,ITM0024,2000.00,607.87,1325687.38,21418.18,131374.43,0.00,IDR,1.0,Net 90,2025-01-10,2024-12-25,EXW,CTR013,closed,false,
PO00906,PO202400906,2024-08-18,PR01102,VEN020,ITM0028,1000.00,817.55,878087.55,26475.68,87017.69,0.00,IDR,1.0,Net 60,2024-08-29,2024-08-27,DDP,CTR016,cancelled,false,
PO00907,PO202400907,2024-04-29,PR01103,VEN028,ITM0001,25.00,15145.67,401636.76,18909.67,39570.52,2334.26,IDR,1.0,Net 15,2024-05-25,2024-05-11,CIF,CTR008,closed,false,
PO00908,PO202500908,2025-12-21,PR01104,VEN007,ITM0019,10.00,9314.54,101158.20,3245.71,9888.97,1369.50,IDR,1.0,Net 30,2026-01-05,2025-12-30,DDP,CTR025,closed,false,
PO00909,PO202500909,2025-12-12,PR01105,VEN019,ITM0023,400.00,37.61,15867.38,747.47,1572.44,0.00,IDR,1.0,Net 15,2026-01-17,2025-12-25,EXW,CTR013,partial,false,
PO00910,PO202500910,2025-06-21,PR01106,VEN013,ITM0003,5.00,2031.49,11157.48,105.67,1105.70,0.00,IDR,1.0,Net 15,2025-07-21,2025-06-23,DDP,CTR008,closed,false,
PO00911,PO202500911,2025-11-26,PR01107,VEN030,ITM0025,400.00,47.31,20062.01,848.27,1988.13,0.00,IDR,1.0,Net 30,2025-12-28,2025-12-03,FOB,CTR013,closed,false,
PO00912,PO202500912,2025-07-02,PR01108,VEN014,ITM0024,100.00,625.62,66743.01,2433.39,6614.17,0.00,IDR,1.0,Net 60,2025-08-11,2025-08-08,EXW,CTR013,closed,false,
PO00913,PO202400913,2024-12-07,PR01109,VEN001,ITM0024,2500.00,499.29,1373794.07,10562.40,136141.75,0.00,IDR,1.0,Net 45,2024-12-16,2024-12-07,FOB,,closed,false,
PO00914,PO202400914,2024-11-04,PR01110,VEN027,ITM0010,10.00,20792.06,233716.14,1514.11,22704.72,4604.88,IDR,1.0,Net 45,2024-11-21,2024-11-04,FOB,,closed,false,
PO00915,PO202500915,2025-05-15,PR01111,VEN011,ITM0015,500.00,6.78,3674.25,77.64,364.12,0.00,IDR,1.0,Net 60,2025-06-04,2025-05-23,DDP,,closed,false,
PO00916,PO202400916,2024-07-10,PR01113,VEN011,ITM0019,50.00,8942.34,479426.80,17579.94,47249.10,2640.43,IDR,1.0,Net 60,2024-07-28,2024-07-16,DDP,CTR025,cancelled,false,
PO00917,PO202400917,2024-06-27,PR01114,VEN025,ITM0002,50.00,37180.82,2022989.93,62775.25,197589.23,29135.01,IDR,1.0,Net 15,2024-08-09,2024-07-11,EXW,CTR008,closed,false,
PO00918,PO202400918,2024-07-20,PR01115,VEN027,ITM0036,50.00,1504.38,81480.26,1813.60,8074.62,0.00,IDR,1.0,COD,2024-08-18,2024-08-11,DDP,CTR002,closed,false,
PO00919,PO202400919,2024-12-06,PR01116,VEN013,ITM0020,40.00,21505.35,942302.18,14319.97,93048.36,3359.68,IDR,1.0,Net 15,2025-01-05,2025-01-28,FOB,CTR025,closed,false,
PO00920,PO202500920,2025-12-06,PR01117,VEN029,ITM0027,1000.00,345.10,375242.67,7039.54,37186.21,0.00,IDR,1.0,Net 30,2025-12-31,2026-01-12,CIF,CTR016,closed,false,
PO00921,PO202500921,2025-09-22,PR01119,VEN018,ITM0029,1000.00,110.82,122958.56,51.36,12185.08,0.00,IDR,1.0,Net 90,2025-11-06,2025-09-30,DDP,,open,false,
PO00922,PO202500922,2025-09-05,PR01120,VEN010,ITM0002,100.00,31155.41,3354422.71,124732.97,328988.84,34626.28,IDR,1.0,Net 30,2025-09-25,2025-09-21,FOB,CTR008,closed,false,
PO00923,PO202400923,2024-04-13,PR01121,VEN019,ITM0002,5.00,35813.69,194603.06,4216.01,19233.77,516.87,IDR,1.0,Net 45,2024-05-13,2024-04-21,DDP,,closed,false,
PO00924,PO202500924,2025-10-16,PR01123,VEN005,ITM0038,250.00,3083.15,818723.89,33199.06,81134.80,0.00,IDR,1.0,Net 90,2025-10-30,2025-11-20,CIF,,open,false,
PO00925,PO202500925,2025-12-31,PR01124,VEN005,ITM0003,1.00,3076.61,3335.07,72.04,330.50,0.00,IDR,1.0,Net 60,2026-01-19,2026-01-13,CIF,CTR008,closed,false,
PO00926,PO202400926,2024-03-26,PR01125,VEN007,ITM0015,1000.00,8.51,9059.06,351.70,897.74,0.00,IDR,1.0,Net 45,2024-05-09,2024-04-15,DDP,CTR023,closed,false,
PO00927,PO202400927,2024-11-03,PR01126,VEN020,ITM0016,2500.00,64.77,172621.26,6412.69,17106.61,0.00,IDR,1.0,Net 60,2024-12-02,2024-11-23,FOB,,closed,false,
PO00928,PO202500928,2025-08-10,PR01127,VEN028,ITM0005,1.00,1361.71,1470.94,36.53,145.77,0.00,IDR,1.0,Net 90,2025-09-17,2025-08-10,FOB,CTR008,partial,false,
PO00929,PO202400929,2024-01-24,PR01128,VEN009,ITM0003,10.00,2982.25,32400.36,632.98,3210.85,0.00,IDR,1.0,Net 60,2024-03-06,2024-02-16,EXW,CTR008,closed,false,
PO00930,PO202500930,2025-11-10,PR01130,VEN017,ITM0001,250.00,15244.66,4170217.36,95028.12,408775.16,45304.37,IDR,1.0,Net 60,2025-12-04,2025-11-11,EXW,CTR008,open,false,
PO00931,PO202500931,2025-04-16,PR01131,VEN009,ITM0022,500.00,62.71,33233.73,1416.10,3293.43,0.00,IDR,1.0,COD,2025-05-29,2025-04-28,EXW,CTR013,closed,false,
PO00932,PO202400932,2024-10-18,PR01132,VEN022,ITM0015,50.00,6.14,337.99,2.43,33.49,0.00,IDR,1.0,COD,2024-11-04,2024-11-04,CIF,CTR004,closed,false,
PO00933,PO202500933,2025-04-11,PR01133,VEN027,ITM0001,1.00,13838.03,15531.95,151.20,1505.55,339.58,IDR,1.0,Net 60,2025-04-20,2025-04-15,FOB,CTR008,closed,false,
PO00934,PO202400934,2024-10-28,PR01134,VEN002,ITM0026,100.00,119.96,12785.89,477.41,1267.07,0.00,IDR,1.0,Net 15,2024-12-07,2024-11-30,EXW,CTR013,closed,false,
PO00935,PO202500935,2025-09-09,PR01135,VEN012,ITM0017,500.00,90.45,49123.82,967.33,4868.13,0.00,IDR,1.0,Net 90,2025-10-07,2025-09-10,EXW,CTR004,closed,false,
PO00936,PO202500936,2025-05-28,PR01136,VEN025,ITM0023,200.00,37.09,7927.25,276.16,785.58,0.00,IDR,1.0,Net 90,2025-06-16,2025-06-09,DDP,,partial,false,
PO00937,PO202400937,2024-04-01,PR01137,VEN005,ITM0038,40.00,3087.48,136299.44,706.91,13507.15,0.00,IDR,1.0,Net 45,2024-05-06,2024-04-01,CIF,CTR009,closed,false,
PO00938,PO202400938,2024-12-15,PR01138,VEN001,ITM0017,1000.00,89.85,97267.94,2223.28,9639.17,0.00,IDR,1.0,Net 90,2025-01-13,2025-01-06,FOB,CTR004,closed,false,
PO00939,PO202500939,2025-05-01,PR01139,VEN017,ITM0016,5000.00,69.74,382394.62,4185.30,37894.96,0.00,IDR,1.0,Net 60,2025-05-27,2025-05-06,EXW,CTR004,closed,false,
PO00940,PO202500940,2025-12-31,PR01140,VEN027,ITM0013,1000.00,721.48,781273.72,17632.62,77423.52,0.00,IDR,1.0,Net 90,2026-02-06,2026-01-15,CIF,CTR011,open,false,
PO00941,PO202400941,2024-07-22,PR01141,VEN020,ITM0026,2500.00,152.76,423015.13,809.93,41920.42,0.00,IDR,1.0,Net 15,2024-08-27,2024-08-19,EXW,,closed,false,
PO00942,PO202400942,2024-04-11,PR01142,VEN008,ITM0029,500.00,107.52,59597.87,69.92,5906.10,0.00,IDR,1.0,Net 90,2024-05-18,2024-04-23,FOB,CTR016,closed,false,
PO00943,PO202400943,2024-11-26,PR01143,VEN012,ITM0015,100.00,6.79,725.43,25.69,71.89,0.00,IDR,1.0,Net 90,2024-12-05,2024-12-03,CIF,,closed,false,
