pr_id,pr_number,pr_date,requester_id,cost_center_id,department_id,item_id,description,quantity,estimated_unit_price,estimated_total,priority,currency,required_date,status,budget_id,attachment_url
PR00742,PR202500742,2025-03-02,EMP036,CC001,DEP01,ITM0015,Request ITM0015,1000,8.38,8376.68,IDR,2025-04-02,low,approved,BUD00768,https://docs.internal/pr/PR202500742.pdf
PR00743,PR202400743,2024-02-07,EMP013,CC005,DEP05,ITM0010,Request ITM0010,50,25562.80,1278139.81,IDR,2024-03-06,high,pending,BUD00875,https://docs.internal/pr/PR202400743.pdf
PR00744,PR202400744,2024-09-20,EMP037,CC010,DEP04,ITM0026,Request ITM0026,500,75.78,37892.25,IDR,2024-10-07,high,approved,BUD00301,https://docs.internal/pr/PR202400744.pdf
PR00745,PR202500745,2025-03-19,EMP012,CC007,DEP01,ITM0024,Request ITM0024,200,638.03,127606.59,IDR,2025-05-01,urgent,approved,BUD00060,https://docs.internal/pr/PR202500745.pdf
PR00746,PR202500746,2025-12-14,EMP022,CC012,DEP06,ITM0014,Request ITM0014,500,17498.27,8749132.91,IDR,2025-12-22,urgent,approved,BUD00136,https://docs.internal/pr/PR202500746.pdf
PR00747,PR202400747,2024-05-27,EMP017,CC004,DEP04,ITM0033,Request ITM0033,1000,799.00,799000.47,IDR,2024-06-18,urgent,approved,BUD01009,https://docs.internal/pr/PR202400747.pdf
PR00748,PR202500748,2025-04-11,EMP024,CC003,DEP03,ITM0024,Request ITM0024,500,577.39,288694.77,IDR,2025-05-12,low,approved,BUD00267,https://docs.internal/pr/PR202500748.pdf
PR00749,PR202400749,2024-02-22,EMP030,CC004,DEP04,ITM0038,Request ITM0038,20,2414.65,48293.04,IDR,2024-03-06,low,pending,BUD00299,https://docs.internal/pr/PR202400749.pdf
PR00750,PR202500750,2025-09-28,EMP013,CC002,DEP02,ITM0014,Request ITM0014,2,16678.88,33357.76,IDR,2025-10-27,normal,approved,BUD00080,https://docs.internal/pr/PR202500750.pdf
PR00751,PR202400751,2024-09-10,EMP009,CC007,DEP01,ITM0007,Request ITM0007,5,1922.76,9613.80,IDR,2024-10-08,high,pending,BUD00202,https://docs.internal/pr/PR202400751.pdf
PR00752,PR202500752,2025-06-17,EMP022,CC010,DEP04,ITM0024,Request ITM0024,1000,546.36,546359.07,IDR,2025-07-06,low,approved,BUD00867,https://docs.internal/pr/PR202500752.pdf
PR00753,PR202500753,2025-01-30,EMP033,CC012,DEP06,ITM0023,Request ITM0023,200,42.05,8410.92,IDR,2025-02-12,urgent,approved,BUD00899,https://docs.internal/pr/PR202500753.pdf
PR00754,PR202500754,2025-11-28,EMP013,CC011,DEP05,ITM0030,Request ITM0030,2500,224.73,561824.75,IDR,2026-01-04,urgent,approved,BUD01001,https://docs.internal/pr/PR202500754.pdf
PR00755,PR202400755,2024-05-03,EMP023,CC006,DEP06,ITM0004,Request ITM0004,2,9008.44,18016.88,IDR,2024-05-30,high,approved,BUD00892,https://docs.internal/pr/PR202400755.pdf
PR00756,PR202400756,2024-09-19,EMP027,CC001,DEP01,ITM0036,Request ITM0036,10,1289.54,12895.42,IDR,2024-10-15,high,approved,BUD00051,https://docs.internal/pr/PR202400756.pdf
PR00757,PR202500757,2025-10-13,EMP007,CC007,DEP01,ITM0005,Request ITM0005,10,1442.99,14429.85,IDR,2025-11-19,urgent,approved,BUD00509,https://docs.internal/pr/PR202500757.pdf
PR00758,PR202500758,2025-04-02,EMP020,CC005,DEP05,ITM0029,Request ITM0029,5000,115.82,579098.16,IDR,2025-04-29,high,approved,BUD00795,https://docs.internal/pr/PR202500758.pdf
PR00759,PR202500759,2025-02-25,EMP037,CC003,DEP03,ITM0034,Request ITM0034,100,23852.56,2385255.56,IDR,2025-04-02,normal,approved,BUD00546,https://docs.internal/pr/PR202500759.pdf
PR00760,PR202500760,2025-10-15,EMP022,CC002,DEP02,ITM0024,Request ITM0024,50,559.74,27987.02,IDR,2025-11-07,urgent,rejected,BUD00981,https://docs.internal/pr/PR202500760.pdf
PR00761,PR202500761,2025-11-24,EMP024,CC007,DEP01,ITM0017,Request ITM0017,500,105.53,52764.65,IDR,2025-12-16,high,approved,BUD00396,https://docs.internal/pr/PR202500761.pdf
PR00762,PR202500762,2025-11-04,EMP036,CC006,DEP06,ITM0002,Request ITM0002,1,41700.37,41700.37,IDR,2025-11-24,high,approved,BUD00385,https://docs.internal/pr/PR202500762.pdf
PR00763,PR202400763,2024-10-17,EMP009,CC008,DEP02,ITM0019,Request ITM0019,10,8970.27,89702.70,IDR,2024-11-09,high,approved,BUD00880,https://docs.internal/pr/PR202400763.pdf
PR00764,PR202500764,2025-09-16,EMP003,CC005,DEP05,ITM0022,Request ITM0022,500,64.02,32010.45,IDR,2025-10-17,normal,approved,BUD00909,https://docs.internal/pr/PR202500764.pdf
PR00765,PR202500765,2025-09-20,EMP036,CC008,DEP02,ITM0004,Request ITM0004,2,10682.00,21364.00,IDR,2025-10-29,low,approved,BUD00654,https://docs.internal/pr/PR202500765.pdf
PR00766,PR202500766,2025-03-13,EMP017,CC007,DEP01,ITM0013,Request ITM0013,200,581.77,116354.77,IDR,2025-04-27,high,approved,BUD00678,https://docs.internal/pr/PR202500766.pdf
PR00767,PR202500767,2025-02-02,EMP001,CC012,DEP06,ITM0017,Request ITM0017,100,108.37,10837.47,IDR,2025-02-25,low,approved,BUD00377,https://docs.internal/pr/PR202500767.pdf
PR00768,PR202400768,2024-09-16,EMP039,CC009,DEP03,ITM0005,Request ITM0005,50,1273.28,63663.84,IDR,2024-10-28,low,approved,BUD01000,https://docs.internal/pr/PR202400768.pdf
PR00769,PR202400769,2024-10-07,EMP008,CC010,DEP04,ITM0001,Request ITM0001,5,11635.78,58178.92,IDR,2024-11-03,urgent,approved,BUD00054,https://docs.internal/pr/PR202400769.pdf
PR00770,PR202400770,2024-02-19,EMP018,CC011,DEP05,ITM0034,Request ITM0034,5,19179.90,95899.49,IDR,2024-03-04,urgent,approved,BUD01038,https://docs.internal/pr/PR202400770.pdf
PR00771,PR202500771,2025-12-05,EMP032,CC006,DEP06,ITM0019,Request ITM0019,1,9934.81,9934.81,IDR,2025-12-28,high,approved,BUD01076,https://docs.internal/pr/PR202500771.pdf
PR00772,PR202500772,2025-10-26,EMP012,CC006,DEP06,ITM0014,Request ITM0014,50,15932.71,796635.66,IDR,2025-11-07,low,approved,BUD00410,https://docs.internal/pr/PR202500772.pdf
PR00773,PR202400773,2024-06-10,EMP009,CC010,DEP04,ITM0031,Request ITM0031,500,302.49,151246.95,IDR,2024-07-13,urgent,approved,BUD00520,https://docs.internal/pr/PR202400773.pdf
PR00774,PR202500774,2025-11-28,EMP014,CC005,DEP05,ITM0031,Request ITM0031,50,333.92,16696.16,IDR,2025-12-21,high,approved,BUD00508,https://docs.internal/pr/PR202500774.pdf
PR00775,PR202500775,2025-07-22,EMP038,CC011,DEP05,ITM0030,Request ITM0030,1000,245.24,245242.44,IDR,2025-08-14,low,pending,BUD00124,https://docs.internal/pr/PR202500775.pdf
PR00776,PR202400776,2024-03-26,EMP018,CC010,DEP04,ITM0010,Request ITM0010,5,26020.46,130102.32,IDR,2024-04-14,low,approved,BUD01075,https://docs.internal/pr/PR202400776.pdf
PR00777,PR202400777,2024-07-30,EMP022,CC012,DEP06,ITM0022,Request ITM0022,100,58.86,5886.28,IDR,2024-08-26,normal,approved,BUD00296,https://docs.internal/pr/PR202400777.pdf
PR00778,PR202500778,2024-12-29,EMP007,CC008,DEP02,ITM0017,Request ITM0017,100,113.12,11312.09,IDR,2025-01-17,urgent,approved,BUD01054,https://docs.internal/pr/PR202500778.pdf
PR00779,PR202500779,2025-05-21,EMP006,CC010,DEP04,ITM0037,Request ITM0037,50,43239.25,2161962.71,IDR,2025-06-23,low,rejected,BUD00580,https://docs.internal/pr/PR202500779.pdf
PR00780,PR202400780,2024-06-03,EMP033,CC006,DEP06,ITM0039,Request ITM0039,2,19504.31,39008.63,IDR,2024-06-29,normal,approved,BUD00248,https://docs.internal/pr/PR202400780.pdf
PR00781,PR202400781,2024-06-23,EMP027,CC005,DEP05,ITM0039,Request ITM0039,100,13366.45,1336645.42,IDR,2024-07-26,low,pending,BUD00642,https://docs.internal/pr/PR202400781.pdf
PR00782,PR202400782,2024-07-07,EMP014,CC002,DEP02,ITM0008,Request ITM0008,100,454.32,45432.32,IDR,2024-08-05,normal,approved,BUD00483,https://docs.internal/pr/PR202400782.pdf
PR00783,PR202400783,2024-02-14,EMP026,CC008,DEP02,ITM0009,Request ITM0009,500,38082.73,19041363.94,IDR,2024-03-23,urgent,approved,BUD00997,https://docs.internal/pr/PR202400783.pdf
PR00784,PR202500784,2025-11-28,EMP021,CC012,DEP06,ITM0012,Request ITM0012,100,19949.98,1994997.78,IDR,2026-01-09,low,approved,BUD01130,https://docs.internal/pr/PR202500784.pdf
PR00785,PR202500785,2025-09-15,EMP001,CC008,DEP02,ITM0006,Request ITM0006,20,7272.19,145443.79,IDR,2025-10-24,low,draft,BUD01016,https://docs.internal/pr/PR202500785.pdf
PR00786,PR202500786,2025-05-26,EMP023,CC008,DEP02,ITM0036,Request ITM0036,50,1761.27,88063.60,IDR,2025-06-22,urgent,approved,BUD00257,https://docs.internal/pr/PR202500786.pdf
PR00787,PR202500787,2025-12-05,EMP015,CC007,DEP01,ITM0007,Request ITM0007,2,1845.74,3691.47,IDR,2026-01-18,low,approved,BUD00687,https://docs.internal/pr/PR202500787.pdf
PR00788,PR202500788,2025-12-11,EMP020,CC011,DEP05,ITM0035,Request ITM0035,1,135797.35,135797.35,IDR,2026-01-20,high,approved,BUD00285,https://docs.internal/pr/PR202500788.pdf
PR00789,PR202400789,2024-06-11,EMP002,CC004,DEP04,ITM0004,Request ITM0004,40,9147.94,365917.62,IDR,2024-07-06,low,approved,BUD01044,https://docs.internal/pr/PR202400789.pdf
PR00790,PR202500790,2025-02-20,EMP001,CC004,DEP04,ITM0031,Request ITM0031,100,364.72,36472.14,IDR,2025-03-15,high,approved,BUD00385,https://docs.internal/pr/PR202500790.pdf
PR00791,PR202500791,2025-08-19,EMP005,CC012,DEP06,ITM0028,Request ITM0028,250,704.36,176090.02,IDR,2025-10-02,urgent,approved,BUD01135,https://docs.internal/pr/PR202500791.pdf
PR00792,PR202500792,2025-05-31,EMP035,CC009,DEP03,ITM0006,Request ITM0006,40,7850.52,314020.68,IDR,2025-06-11,urgent,pending,BUD00825,https://docs.internal/pr/PR202500792.pdf
PR00793,PR202400793,2024-11-02,EMP033,CC006,DEP06,ITM0003,Request ITM0003,10,3172.85,31728.47,IDR,2024-12-08,low,approved,BUD01105,https://docs.internal/pr/PR202400793.pdf
PR00794,PR202400794,2024-02-15,EMP019,CC001,DEP01,ITM0023,Request ITM0023,200,36.26,7251.32,IDR,2024-03-18,urgent,approved,BUD00934,https://docs.internal/pr/PR202400794.pdf
PR00795,PR202500795,2025-12-19,EMP036,CC007,DEP01,ITM0032,Request ITM0032,2,12913.07,25826.14,IDR,2026-01-07,urgent,approved,BUD00527,https://docs.internal/pr/PR202500795.pdf
PR00796,PR202500796,2025-08-19,EMP007,CC008,DEP02,ITM0004,Request ITM0004,2,8820.65,17641.30,IDR,2025-10-01,normal,approved,BUD00535,https://docs.internal/pr/PR202500796.pdf
PR00797,PR202400797,2024-02-07,EMP031,CC005,DEP05,ITM0016,Request ITM0016,200,62.18,12435.46,IDR,2024-03-23,high,approved,BUD00431,https://docs.internal/pr/PR202400797.pdf
PR00798,PR202400798,2024-07-10,EMP040,CC010,DEP04,ITM0009,Request ITM0009,50,32340.43,1617021.56,IDR,2024-08-06,high,approved,BUD00291,https://docs.internal/pr/PR202400798.pdf
PR00799,PR202500799,2025-11-03,EMP003,CC008,DEP02,ITM0022,Request ITM0022,250,53.15,13287.30,IDR,2025-12-07,low,approved,BUD00924,https://docs.internal/pr/PR202500799.pdf
PR00800,PR202500800,2024-12-27,EMP025,CC001,DEP01,ITM0032,Request ITM0032,100,10984.48,1098447.99,IDR,2025-01-17,low,approved,BUD00046,https://docs.internal/pr/PR202500800.pdf
PR00801,PR202400801,2024-02-19,EMP010,CC008,DEP02,ITM0015,Request ITM0015,200,8.44,1688.36,IDR,2024-03-17,normal,approved,BUD00498,https://docs.internal/pr/PR202400801.pdf
PR00802,PR202400802,2024-05-10,EMP025,CC002,DEP02,ITM0018,Request ITM0018,500,108.67,54337.01,IDR,2024-06-10,low,approved,BUD00567,https://docs.internal/pr/PR202400802.pdf
PR00803,PR202500803,2025-06-14,EMP014,CC010,DEP04,ITM0009,Request ITM0009,10,32364.98,323649.76,IDR,2025-07-19,high,approved,BUD00445,https://docs.internal/pr/PR202500803.pdf
PR00804,PR202500804,2024-12-30,EMP036,CC008,DEP02,ITM0031,Request ITM0031,1000,188.03,188028.50,IDR,2025-01-30,high,approved,BUD00106,https://docs.internal/pr/PR202500804.pdf
PR00805,PR202500805,2025-10-08,EMP034,CC010,DEP04,ITM0010,Request ITM0010,5,24349.90,121749.50,IDR,2025-10-27,high,rejected,BUD00369,https://docs.internal/pr/PR202500805.pdf
PR00806,PR202400806,2024-08-20,EMP030,CC006,DEP06,ITM0021,Request ITM0021,4,9434.46,37737.85,IDR,2024-09-24,urgent,approved,BUD00061,https://docs.internal/pr/PR202400806.pdf
PR00807,PR202400807,2024-11-30,EMP040,CC008,DEP02,ITM0001,Request ITM0001,2,13426.08,26852.16,IDR,2024-12-24,urgent,approved,BUD00845,https://docs.internal/pr/PR202400807.pdf
PR00808,PR202500808,2025-08-25,EMP017,CC001,DEP01,ITM0037,Request ITM0037,250,40406.52,10101629.78,IDR,2025-10-07,urgent,approved,BUD01047,https://docs.internal/pr/PR202500808.pdf
PR00809,PR202500809,2025-06-01,EMP015,CC011,DEP05,ITM0024,Request ITM0024,1000,471.92,471919.27,IDR,2025-07-03,normal,draft,BUD00962,https://docs.internal/pr/PR202500809.pdf
PR00810,PR202400810,2024-07-27,EMP010,CC004,DEP04,ITM0032,Request ITM0032,5,8435.54,42177.72,IDR,2024-08-23,high,approved,BUD00938,https://docs.internal/pr/PR202400810.pdf
PR00811,PR202500811,2025-11-13,EMP002,CC012,DEP06,ITM0038,Request ITM0038,50,3085.61,154280.71,IDR,2025-12-06,urgent,approved,BUD00091,https://docs.internal/pr/PR202500811.pdf
PR00812,PR202400812,2024-10-16,EMP010,CC005,DEP05,ITM0021,Request ITM0021,5,19655.17,98275.83,IDR,2024-12-02,urgent,approved,BUD00630,https://docs.internal/pr/PR202400812.pdf
PR00813,PR202400813,2024-02-05,EMP017,CC006,DEP06,ITM0008,Request ITM0008,400,467.14,186855.85,IDR,2024-03-25,urgent,approved,BUD00146,https://docs.internal/pr/PR202400813.pdf
PR00814,PR202500814,2025-02-21,EMP038,CC007,DEP01,ITM0017,Request ITM0017,100,85.87,8586.73,IDR,2025-03-15,normal,approved,BUD00145,https://docs.internal/pr/PR202500814.pdf
PR00815,PR202400815,2024-03-24,EMP011,CC002,DEP02,ITM0031,Request ITM0031,1000,357.53,357525.42,IDR,2024-04-09,normal,approved,BUD00183,https://docs.internal/pr/PR202400815.pdf
PR00816,PR202400816,2024-04-03,EMP005,CC008,DEP02,ITM0027,Request ITM0027,1000,204.88,204875.61,IDR,2024-05-08,normal,pending,BUD01028,https://docs.internal/pr/PR202400816.pdf
PR00817,PR202500817,2025-03-27,EMP016,CC011,DEP05,ITM0006,Request ITM0006,25,5204.76,130118.97,IDR,2025-05-12,high,draft,BUD01101,https://docs.internal/pr/PR202500817.pdf
PR00818,PR202500818,2025-03-19,EMP008,CC010,DEP04,ITM0005,Request ITM0005,10,1266.80,12668.02,IDR,2025-04-15,low,approved,BUD00886,https://docs.internal/pr/PR202500818.pdf
PR00819,PR202500819,2025-10-25,EMP001,CC004,DEP04,ITM0032,Request ITM0032,40,10078.02,403120.95,IDR,2025-11-27,urgent,approved,BUD00326,https://docs.internal/pr/PR202500819.pdf
PR00820,PR202400820,2024-02-26,EMP001,CC004,DEP04,ITM0019,Request ITM0019,2,10212.46,20424.92,IDR,2024-03-28,high,approved,BUD00642,https://docs.internal/pr/PR202400820.pdf
PR00821,PR202500821,2025-10-08,EMP031,CC011,DEP05,ITM0031,Request ITM0031,100,273.63,27362.97,IDR,2025-11-15,urgent,approved,BUD00727,https://docs.internal/pr/PR202500821.pdf
PR00822,PR202500822,2025-04-08,EMP016,CC010,DEP04,ITM0009,Request ITM0009,2,35206.11,70412.22,IDR,2025-04-28,urgent,approved,BUD01106,https://docs.internal/pr/PR202500822.pdf
PR00823,PR202400823,2024-01-24,EMP017,CC004,DEP04,ITM0026,Request ITM0026,50,151.30,7564.79,IDR,2024-02-15,urgent,approved,BUD00547,https://docs.internal/pr/PR202400823.pdf
PR00824,PR202500824,2025-05-13,EMP039,CC004,DEP04,ITM0033,Request ITM0033,500,833.11,416556.58,IDR,2025-06-15,high,approved,BUD00447,https://docs.internal/pr/PR202500824.pdf
PR00825,PR202500825,2024-12-31,EMP016,CC005,DEP05,ITM0024,Request ITM0024,1000,612.71,612708.31,IDR,2025-01-21,normal,approved,BUD00452,https://docs.internal/pr/PR202500825.pdf
PR00826,PR202500826,2025-03-07,EMP021,CC003,DEP03,ITM0027,Request ITM0027,100,164.16,16416.34,IDR,2025-04-10,high,approved,BUD01057,https://docs.internal/pr/PR202500826.pdf
PR00827,PR202400827,2024-08-29,EMP038,CC009,DEP03,ITM0040,Request ITM0040,20,2715.59,54311.73,IDR,2024-09-11,normal,approved,BUD00741,https://docs.internal/pr/PR202400827.pdf
PR00828,PR202500828,2025-03-29,EMP028,CC007,DEP01,ITM0002,Request ITM0002,2,39382.67,78765.34,IDR,2025-04-27,normal,approved,BUD00884,https://docs.internal/pr/PR202500828.pdf
PR00829,PR202500829,2025-02-09,EMP012,CC004,DEP04,ITM0039,Request ITM0039,40,13144.37,525774.76,IDR,2025-03-24,normal,approved,BUD00519,https://docs.internal/pr/PR202500829.pdf
PR00830,PR202500830,2025-06-12,EMP036,CC009,DEP03,ITM0040,Request ITM0040,40,2891.87,115674.68,IDR,2025-07-11,normal,approved,BUD00208,https://docs.internal/pr/PR202500830.pdf
PR00831,PR202400831,2023-12-23,EMP014,CC011,DEP05,ITM0016,Request ITM0016,100,55.80,5579.54,IDR,2024-02-05,low,approved,BUD01134,https://docs.internal/pr/PR202400831.pdf
PR00832,PR202500832,2025-10-25,EMP019,CC005,DEP05,ITM0006,Request ITM0006,100,6408.00,640799.89,IDR,2025-11-15,normal,approved,BUD01046,https://docs.internal/pr/PR202500832.pdf
PR00833,PR202400833,2024-10-05,EMP037,CC011,DEP05,ITM0040,Request ITM0040,1,3164.80,3164.80,IDR,2024-10-28,normal,approved,BUD00232,https://docs.internal/pr/PR202400833.pdf
PR00834,PR202500834,2025-02-23,EMP028,CC008,DEP02,ITM0002,Request ITM0002,5,32231.75,161158.74,IDR,2025-03-29,urgent,approved,BUD00278,https://docs.internal/pr/PR202500834.pdf
PR00835,PR202500835,2024-12-26,EMP019,CC007,DEP01,ITM0021,Request ITM0021,10,17976.24,179762.44,IDR,2025-02-03,low,pending,BUD00477,https://docs.internal/pr/PR202500835.pdf
PR00836,PR202500836,2025-06-05,EMP026,CC005,DEP05,ITM0028,Request ITM0028,100,677.31,67731.20,IDR,2025-06-28,high,approved,BUD01045,https://docs.internal/pr/PR202500836.pdf
PR00837,PR202400837,2024-07-06,EMP024,CC001,DEP01,ITM0013,Request ITM0013,50,620.63,31031.44,IDR,2024-07-16,urgent,approved,BUD00645,https://docs.internal/pr/PR202400837.pdf
PR00838,PR202500838,2025-11-04,EMP007,CC005,DEP05,ITM0006,Request ITM0006,1,7644.65,7644.65,IDR,2025-11-25,urgent,rejected,BUD01024,https://docs.internal/pr/PR202500838.pdf
PR00839,PR202500839,2025-12-28,EMP007,CC008,DEP02,ITM0029,Request ITM0029,1000,117.64,117641.64,IDR,2026-01-09,low,approved,BUD00922,https://docs.internal/pr/PR202500839.pdf
PR00840,PR202400840,2024-12-08,EMP032,CC003,DEP03,ITM0012,Request ITM0012,40,18791.97,751678.97,IDR,2025-01-06,normal,draft,BUD00441,https://docs.internal/pr/PR202400840.pdf
PR00841,PR202500841,2025-09-16,EMP026,CC011,DEP05,ITM0031,Request ITM0031,1000,615.37,615366.00,IDR,2025-11-01,high,approved,BUD00787,https://docs.internal/pr/PR202500841.pdf
PR00842,PR202400842,2024-02-22,EMP024,CC007,DEP01,ITM0027,Request ITM0027,200,197.31,39462.29,IDR,2024-03-11,high,approved,BUD00363,https://docs.internal/pr/PR202400842.pdf
PR00843,PR202400843,2024-06-04,EMP016,CC009,DEP03,ITM0006,Request ITM0006,2,7657.17,15314.34,IDR,2024-07-05,low,approved,BUD00331,https://docs.internal/pr/PR202400843.pdf
PR00844,PR202400844,2024-11-01,EMP037,CC003,DEP03,ITM0017,Request ITM0017,200,101.23,20245.88,IDR,2024-12-01,low,pending,BUD00696,https://docs.internal/pr/PR202400844.pdf
PR00845,PR202500845,2025-04-02,EMP006,CC003,DEP03,ITM0036,Request ITM0036,100,1608.32,160831.68,IDR,2025-05-05,normal,approved,BUD00980,https://docs.internal/pr/PR202500845.pdf
PR00846,PR202500846,2025-12-03,EMP038,CC001,DEP01,ITM0025,Request ITM0025,500,37.43,18712.52,IDR,2025-12-27,high,approved,BUD00005,https://docs.internal/pr/PR202500846.pdf
PR00847,PR202500847,2025-10-17,EMP003,CC001,DEP01,ITM0025,Request ITM0025,2000,47.95,95892.29,IDR,2025-11-08,low,approved,BUD00570,https://docs.internal/pr/PR202500847.pdf
PR00848,PR202400848,2024-09-07,EMP029,CC007,DEP01,ITM0021,Request ITM0021,50,13237.05,661852.54,IDR,2024-10-06,low,approved,BUD00083,https://docs.internal/pr/PR202400848.pdf
PR00849,PR202400849,2024-11-15,EMP020,CC011,DEP05,ITM0011,Request ITM0011,5,13184.36,65921.79,IDR,2024-12-08,low,approved,BUD00268,https://docs.internal/pr/PR202400849.pdf
PR00850,PR202400850,2024-04-12,EMP032,CC006,DEP06,ITM0022,Request ITM0022,1000,53.99,53988.18,IDR,2024-04-27,urgent,approved,BUD00359,https://docs.internal/pr/PR202400850.pdf
PR00851,PR202400851,2024-12-08,EMP016,CC006,DEP06,ITM0035,Request ITM0035,100,162051.16,16205116.43,IDR,2025-01-06,urgent,approved,BUD00145,https://docs.internal/pr/PR202400851.pdf
PR00852,PR202500852,2025-04-11,EMP032,CC012,DEP06,ITM0035,Request ITM0035,1,180753.36,180753.36,IDR,2025-05-15,urgent,draft,BUD00938,https://docs.internal/pr/PR202500852.pdf
PR00853,PR202500853,2025-05-06,EMP040,CC001,DEP01,ITM0027,Request ITM0027,400,184.97,73987.56,IDR,2025-06-09,low,approved,BUD00678,https://docs.internal/pr/PR202500853.pdf
PR00854,PR202500854,2025-02-06,EMP008,CC012,DEP06,ITM0028,Request ITM0028,200,805.76,161151.66,IDR,2025-03-05,urgent,rejected,BUD00895,https://docs.internal/pr/PR202500854.pdf
PR00855,PR202400855,2024-06-22,EMP016,CC001,DEP01,ITM0027,Request ITM0027,500,150.38,75190.00,IDR,2024-07-23,low,approved,BUD00895,https://docs.internal/pr/PR202400855.pdf
PR00856,PR202500856,2025-09-06,EMP028,CC005,DEP05,ITM0038,Request ITM0038,40,3081.37,123254.88,IDR,2025-09-27,normal,approved,BUD00013,https://docs.internal/pr/PR202500856.pdf
PR00857,PR202500857,2025-04-03,EMP009,CC009,DEP03,ITM0040,Request ITM0040,40,2802.23,112089.12,IDR,2025-04-13,high,approved,BUD00158,https://docs.internal/pr/PR202500857.pdf
PR00858,PR202400858,2024-04-22,EMP026,CC009,DEP03,ITM0026,Request ITM0026,200,110.66,22131.55,IDR,2024-05-15,high,pending,BUD00735,https://docs.internal/pr/PR202400858.pdf
PR00859,PR202500859,2025-05-08,EMP036,CC010,DEP04,ITM0021,Request ITM0021,5,16731.21,83656.04,IDR,2025-05-30,normal,pending,BUD00862,https://docs.internal/pr/PR202500859.pdf
PR00860,PR202400860,2024-09-25,EMP005,CC004,DEP04,ITM0027,Request ITM0027,250,192.13,48031.74,IDR,2024-10-16,urgent,approved,BUD00385,https://docs.internal/pr/PR202400860.pdf
PR00861,PR202500861,2025-07-28,EMP004,CC006,DEP06,ITM0033,Request ITM0033,5000,925.21,4626072.05,IDR,2025-09-01,low,approved,BUD00533,https://docs.internal/pr/PR202500861.pdf
PR00862,PR202500862,2025-11-30,EMP027,CC008,DEP02,ITM0025,Request ITM0025,500,40.14,20067.94,IDR,2026-01-11,high,approved,BUD01005,https://docs.internal/pr/PR202500862.pdf
